txn_id,account_id,txn_date,txn_type,amount,channel
TXN00008076,ACC00009683,2023-11-13 13:50:33,WITHDRAWAL,6956.39,POS
TXN00008077,ACC00006553,2023-12-11 21:41:06,TRANSFER,19922.47,POS
TXN00008078,ACC00007145,2023-06-17 15:19:46,PAYMENT,60020.58,POS
TXN00008079,ACC00007609,2023-11-26 03:12:20,DEPOSIT,5659.38,POS
TXN00008080,ACC00009027,2023-09-04 09:46:32,WITHDRAWAL,5302.10,MOBILE
TXN00008081,ACC00001974,2023-03-19 06:56:51,DEPOSIT,73211.59,POS
TXN00008082,ACC00001199,2023-10-25 22:20:12,PAYMENT,94926.18,ONLINE
TXN00008083,ACC00008382,2023-06-25 16:24:40,TRANSFER,53005.56,MOBILE
TXN00008084,ACC00009631,2023-02-20 16:27:11,PAYMENT,99062.78,ATM
TXN00008085,ACC00008705,2023-08-04 17:53:09,DEPOSIT,20642.98,ATM
TXN00008086,ACC00004695,2023-04-25 03:46:02,PAYMENT,34483.46,MOBILE
TXN00008087,ACC00006788,2023-05-21 01:18:07,DEPOSIT,50647.53,ONLINE
TXN00008088,ACC00009993,2023-10-18 23:29:16,WITHDRAWAL,54170.17,MOBILE
TXN00008089,ACC00001512,2023-04-19 04:38:42,WITHDRAWAL,17225.68,ATM
TXN00008090,ACC00004515,2023-03-24 20:37:50,PAYMENT,39635.36,POS
TXN00008091,ACC00005080,2023-04-20 20:21:08,TRANSFER,38094.75,BRANCH
TXN00008092,ACC00003611,2023-04-20 01:34:20,TRANSFER,79461.47,ATM
TXN00008093,ACC00006537,2023-05-14 22:44:14,TRANSFER,14952.69,ATM
TXN00008094,ACC00003290,2023-02-19 05:21:29,PAYMENT,17636.87,BRANCH
TXN00008095,ACC00003944,2023-07-20 04:28:25,TRANSFER,22333.76,MOBILE
TXN00008096,ACC00001139,2023-05-31 14:18:01,DEPOSIT,94971.56,ONLINE
TXN00008097,ACC00004252,2023-02-12 10:11:26,PAYMENT,65839.32,ONLINE
TXN00008098,ACC00002150,2023-07-23 10:47:25,WITHDRAWAL,8817.95,ATM
TXN00008099,ACC00001748,2023-08-22 16:50:54,DEPOSIT,57299.24,BRANCH
TXN00008100,ACC00008653,2023-03-24 16:57:07,DEPOSIT,20536.80,ATM
TXN00008101,ACC00008580,2023-07-14 09:22:59,WITHDRAWAL,98374.92,ONLINE
TXN00008102,ACC00003622,2023-06-30 03:57:07,PAYMENT,5258.47,ONLINE
TXN00008103,ACC00005811,2023-10-11 06:53:42,PAYMENT,32770.12,MOBILE
TXN00008104,ACC00001203,2023-05-09 10:09:29,WITHDRAWAL,24017.70,POS
TXN00008105,ACC00008045,2023-06-26 04:49:20,WITHDRAWAL,4308.27,BRANCH
TXN00008106,ACC00009125,2023-10-18 20:40:54,TRANSFER,68890.26,POS
TXN00008107,ACC00006394,2023-08-24 18:04:20,PAYMENT,60139.15,ONLINE
TXN00008108,ACC00008824,2023-02-23 01:21:39,WITHDRAWAL,96884.55,ATM
TXN00008109,ACC00004546,2023-11-22 18:33:39,PAYMENT,22151.86,ATM
TXN00008110,ACC00003942,2023-05-09 17:55:07,WITHDRAWAL,25022.27,ONLINE
TXN00008111,ACC00000923,2023-11-29 15:40:26,DEPOSIT,51364.51,ATM
TXN00008112,ACC00009905,2023-07-25 15:34:05,TRANSFER,77747.90,POS
TXN00008113,ACC00004066,2023-11-11 03:54:23,WITHDRAWAL,60339.94,MOBILE
TXN00008114,ACC00008413,2023-04-16 13:35:26,DEPOSIT,27913.28,MOBILE
TXN00008115,ACC00003643,2023-04-08 16:22:43,DEPOSIT,5975.96,POS
TXN00008116,ACC00008553,2023-11-09 20:36:21,WITHDRAWAL,21150.78,ONLINE
TXN00008117,ACC00002995,2023-09-22 17:56:50,TRANSFER,1590.46,ATM
TXN00008118,ACC00007572,2023-01-28 20:56:41,WITHDRAWAL,89354.41,BRANCH
TXN00008119,ACC00001542,2023-03-29 23:33:58,DEPOSIT,53396.24,BRANCH
TXN00008120,ACC00003213,2023-05-30 02:40:56,TRANSFER,91441.56,ONLINE
TXN00008121,ACC00007803,2023-12-25 04:46:26,DEPOSIT,25390.90,BRANCH
TXN00008122,ACC00004288,2023-06-26 03:26:33,TRANSFER,22487.40,ONLINE
TXN00008123,ACC00007349,2023-06-03 10:38:44,TRANSFER,51380.81,ATM
TXN00008124,ACC00009826,2023-09-18 02:08:11,WITHDRAWAL,46623.13,ATM
TXN00008125,ACC00005285,2023-11-21 00:51:45,TRANSFER,31508.67,BRANCH
TXN00008126,ACC00000147,2023-07-08 06:18:54,DEPOSIT,75387.79,POS
TXN00008127,ACC00007835,2023-10-20 04:42:03,DEPOSIT,3289.20,ONLINE
TXN00008128,ACC00002430,2023-02-13 23:44:57,WITHDRAWAL,49828.29,MOBILE
TXN00008129,ACC00001079,2023-12-29 07:53:12,TRANSFER,62659.17,ATM
TXN00008130,ACC00009666,2023-04-10 01:34:11,DEPOSIT,21631.86,MOBILE
TXN00008131,ACC00001073,2023-05-23 05:06:30,WITHDRAWAL,62203.75,POS
TXN00008132,ACC00004831,2023-08-13 20:35:10,TRANSFER,46395.70,ATM
TXN00008133,ACC00005687,2023-12-23 15:56:40,WITHDRAWAL,23232.34,POS
TXN00008134,ACC00002646,2023-07-26 20:21:07,DEPOSIT,969.70,ATM
TXN00008135,ACC00004699,2023-01-23 12:33:36,PAYMENT,38836.23,POS
TXN00008136,ACC00005286,2023-02-05 22:22:26,WITHDRAWAL,90549.81,MOBILE
TXN00008137,ACC00003904,2023-11-14 13:33:38,TRANSFER,70316.67,ONLINE
TXN00008138,ACC00008860,2023-10-26 03:04:41,TRANSFER,35125.06,POS
TXN00008139,ACC00000571,2023-05-20 16:21:13,DEPOSIT,18037.13,ONLINE
TXN00008140,ACC00007485,2023-05-04 01:43:24,PAYMENT,60021.12,POS
TXN00008141,ACC00009825,2023-02-04 23:36:15,WITHDRAWAL,77347.94,ATM
TXN00008142,ACC00000456,2023-06-04 20:05:23,DEPOSIT,12183.62,MOBILE
TXN00008143,ACC00000087,2023-05-05 16:23:01,WITHDRAWAL,78675.81,MOBILE
TXN00008144,ACC00008102,2023-06-23 02:59:54,PAYMENT,21530.75,ATM
TXN00008145,ACC00009786,2023-02-06 11:44:34,DEPOSIT,97956.85,ATM
TXN00008146,ACC00001501,2023-06-20 20:45:53,PAYMENT,8406.85,BRANCH
TXN00008147,ACC00007249,2023-05-27 00:51:39,TRANSFER,43336.40,POS
TXN00008148,ACC00002810,2023-01-14 18:52:48,WITHDRAWAL,39965.23,BRANCH
TXN00008149,ACC00007392,2023-06-16 23:13:18,TRANSFER,38515.39,POS
TXN00008150,ACC00008163,2023-04-24 04:15:57,TRANSFER,27599.94,BRANCH
TXN00008151,ACC00008616,2023-04-19 09:19:49,WITHDRAWAL,28933.28,BRANCH
TXN00008152,ACC00006748,2023-05-25 09:59:07,WITHDRAWAL,90361.93,ATM
TXN00008153,ACC00003704,2023-03-23 07:06:46,DEPOSIT,46405.78,POS
TXN00008154,ACC00004954,2023-03-30 08:35:20,WITHDRAWAL,69258.58,ATM
TXN00008155,ACC00008061,2023-01-01 23:47:34,DEPOSIT,66752.53,ONLINE
TXN00008156,ACC00004281,2023-09-02 09:41:57,TRANSFER,86587.71,POS
TXN00008157,ACC00005505,2023-12-10 15:47:59,PAYMENT,112.04,ONLINE
TXN00008158,ACC00008623,2023-02-23 04:04:32,PAYMENT,92061.67,POS
TXN00008159,ACC00004883,2023-05-28 10:37:39,WITHDRAWAL,1784.30,MOBILE
TXN00008160,ACC00003961,2023-01-13 20:47:48,TRANSFER,35217.23,BRANCH
TXN00008161,ACC00006355,2023-01-22 23:42:48,TRANSFER,40940.88,MOBILE
TXN00008162,ACC00006299,2023-08-13 22:37:33,DEPOSIT,63884.99,ONLINE
TXN00008163,ACC00009519,2023-06-19 06:59:08,TRANSFER,82800.98,ATM
TXN00008164,ACC00005580,2023-05-04 00:59:07,PAYMENT,99392.42,POS
TXN00008165,ACC00005560,2023-02-05 20:56:30,PAYMENT,14160.85,POS
TXN00008166,ACC00008377,2023-04-13 18:12:39,WITHDRAWAL,25423.66,ATM
TXN00008167,ACC00008168,2023-04-05 22:10:05,DEPOSIT,95106.03,BRANCH
TXN00008168,ACC00005235,2023-05-24 16:37:35,WITHDRAWAL,40385.94,ATM
TXN00008169,ACC00008663,2023-07-23 11:45:05,PAYMENT,87014.17,MOBILE
TXN00008170,ACC00001991,2023-12-25 21:31:07,DEPOSIT,78199.57,BRANCH
TXN00008171,ACC00009304,2023-07-16 12:43:44,PAYMENT,29609.21,POS
TXN00008172,ACC00001205,2023-07-29 14:52:19,TRANSFER,60672.35,MOBILE
TXN00008173,ACC00003935,2023-11-26 12:49:30,WITHDRAWAL,80024.22,BRANCH
TXN00008174,ACC00007397,2023-06-16 06:13:18,TRANSFER,35358.88,POS
TXN00008175,ACC00000259,2023-04-16 16:57:21,WITHDRAWAL,75521.37,BRANCH
TXN00008176,ACC00004904,2023-11-05 03:37:40,TRANSFER,41715.28,ONLINE
TXN00008177,ACC00006340,2023-09-21 08:59:37,WITHDRAWAL,52824.91,ONLINE
TXN00008178,ACC00008598,2023-02-22 04:55:04,PAYMENT,83789.62,ONLINE
TXN00008179,ACC00001526,2023-07-07 09:42:42,TRANSFER,39920.97,ONLINE
TXN00008180,ACC00000781,2023-01-03 00:21:53,PAYMENT,73863.47,ONLINE
TXN00008181,ACC00008378,2023-11-23 21:49:04,WITHDRAWAL,51325.44,ATM
TXN00008182,ACC00004967,2023-10-16 21:10:36,TRANSFER,97706.48,BRANCH
TXN00008183,ACC00001354,2023-12-09 06:45:06,DEPOSIT,3865.43,ATM
TXN00008184,ACC00009051,2023-01-28 04:31:54,PAYMENT,97639.94,MOBILE
TXN00008185,ACC00006417,2023-07-17 05:03:12,WITHDRAWAL,76118.93,MOBILE
TXN00008186,ACC00001583,2023-01-07 06:00:07,DEPOSIT,4389.04,BRANCH
TXN00008187,ACC00004208,2023-10-18 16:41:52,PAYMENT,65215.25,ATM
TXN00008188,ACC00002848,2023-04-20 11:58:45,TRANSFER,97303.28,POS
TXN00008189,ACC00000125,2023-07-12 00:51:48,TRANSFER,60430.18,ATM
TXN00008190,ACC00009354,2023-03-25 14:39:57,WITHDRAWAL,91452.35,ATM
TXN00008191,ACC00004985,2023-07-30 03:59:29,DEPOSIT,59300.05,MOBILE
TXN00008192,ACC00002833,2023-07-09 02:17:46,DEPOSIT,625.53,BRANCH
TXN00008193,ACC00004761,2023-09-28 05:35:32,DEPOSIT,15166.01,POS
TXN00008194,ACC00004026,2023-11-28 00:35:25,DEPOSIT,60208.31,POS
TXN00008195,ACC00005204,2023-04-04 22:07:07,TRANSFER,16589.46,BRANCH
TXN00008196,ACC00003721,2023-02-18 11:26:08,PAYMENT,36844.09,BRANCH
TXN00008197,ACC00004498,2023-03-28 21:43:22,PAYMENT,51324.19,BRANCH
TXN00008198,ACC00007946,2023-06-30 10:16:46,DEPOSIT,62692.96,ATM
TXN00008199,ACC00001707,2023-02-24 01:36:51,TRANSFER,65813.14,ONLINE
TXN00008200,ACC00007240,2023-08-27 12:55:51,DEPOSIT,15548.26,ONLINE
TXN00008201,ACC00003806,2023-10-07 12:56:07,DEPOSIT,12753.77,POS
TXN00008202,ACC00009011,2023-05-16 19:24:19,PAYMENT,50853.07,BRANCH
TXN00008203,ACC00005390,2023-12-31 09:37:59,DEPOSIT,66908.33,POS
TXN00008204,ACC00002651,2023-08-01 16:35:00,TRANSFER,64950.48,MOBILE
TXN00008205,ACC00000555,2023-03-13 08:33:50,WITHDRAWAL,45266.33,ATM
TXN00008206,ACC00003403,2023-09-25 17:41:39,DEPOSIT,32694.88,POS
TXN00008207,ACC00008921,2023-03-19 15:37:40,WITHDRAWAL,63211.94,ONLINE
TXN00008208,ACC00001560,2023-01-27 14:46:27,WITHDRAWAL,24770.76,BRANCH
TXN00008209,ACC00008521,2023-02-26 20:47:32,DEPOSIT,44481.14,BRANCH
TXN00008210,ACC00004773,2023-11-19 08:14:21,TRANSFER,16934.72,ATM
TXN00008211,ACC00009310,2023-10-07 23:08:52,TRANSFER,54625.87,ONLINE
TXN00008212,ACC00005073,2023-10-13 00:10:09,DEPOSIT,89750.96,POS
TXN00008213,ACC00009413,2023-04-27 08:13:16,TRANSFER,88151.62,ONLINE
TXN00008214,ACC00009730,2023-11-24 06:22:53,DEPOSIT,5876.67,BRANCH
TXN00008215,ACC00006730,2023-07-12 03:10:49,TRANSFER,9719.59,BRANCH
TXN00008216,ACC00007128,2023-04-07 22:25:50,WITHDRAWAL,31135.64,ONLINE
TXN00008217,ACC00000367,2023-08-05 03:07:13,WITHDRAWAL,34780.16,MOBILE
TXN00008218,ACC00007272,2023-05-12 15:49:02,DEPOSIT,59522.57,ONLINE
TXN00008219,ACC00003356,2023-03-20 05:23:14,PAYMENT,13381.51,ATM
TXN00008220,ACC00003749,2023-02-10 06:41:13,TRANSFER,90425.36,BRANCH
TXN00008221,ACC00001251,2023-07-03 15:07:21,DEPOSIT,72850.02,ONLINE
TXN00008222,ACC00006927,2023-01-28 22:01:50,TRANSFER,19789.84,MOBILE
TXN00008223,ACC00000483,2023-04-02 02:22:37,DEPOSIT,37474.51,POS
TXN00008224,ACC00008203,2023-03-29 06:18:40,TRANSFER,20905.79,POS
TXN00008225,ACC00005876,2023-12-04 02:11:14,PAYMENT,39334.68,ONLINE
TXN00008226,ACC00000703,2023-12-09 23:20:45,PAYMENT,77787.39,MOBILE
TXN00008227,ACC00008021,2023-09-11 20:04:46,DEPOSIT,53448.71,POS
TXN00008228,ACC00007227,2023-03-29 05:58:48,DEPOSIT,75158.12,BRANCH
TXN00008229,ACC00006832,2023-05-13 05:18:26,TRANSFER,94724.22,POS
TXN00008230,ACC00002035,2023-11-20 07:30:13,TRANSFER,88792.80,ATM
TXN00008231,ACC00000112,2023-11-30 04:11:44,DEPOSIT,68384.05,BRANCH
TXN00008232,ACC00008858,2023-11-09 06:42:40,TRANSFER,51178.61,ATM
TXN00008233,ACC00003493,2023-12-15 00:55:03,PAYMENT,9090.24,BRANCH
TXN00008234,ACC00006265,2023-04-13 21:38:30,PAYMENT,2256.08,BRANCH
TXN00008235,ACC00009335,2023-01-08 21:11:42,WITHDRAWAL,95948.46,BRANCH
TXN00008236,ACC00005574,2023-04-29 01:52:49,PAYMENT,10852.68,ONLINE
TXN00008237,ACC00007213,2023-09-20 10:55:44,TRANSFER,67677.93,BRANCH
TXN00008238,ACC00009844,2023-01-13 11:02:05,DEPOSIT,41209.72,BRANCH
TXN00008239,ACC00008284,2023-09-14 04:15:46,TRANSFER,72047.77,POS
TXN00008240,ACC00008232,2023-09-04 01:54:57,TRANSFER,43150.63,ATM
TXN00008241,ACC00001008,2023-02-03 21:23:07,PAYMENT,71873.25,ONLINE
TXN00008242,ACC00004719,2023-09-14 12:36:41,TRANSFER,51756.41,BRANCH
TXN00008243,ACC00001777,2023-10-18 20:34:30,TRANSFER,57369.06,POS
TXN00008244,ACC00006235,2023-08-28 07:05:12,DEPOSIT,76379.03,MOBILE
TXN00008245,ACC00003011,2023-09-17 11:24:53,TRANSFER,24107.89,ONLINE
TXN00008246,ACC00008943,2023-12-12 15:04:57,TRANSFER,59934.96,POS
TXN00008247,ACC00006893,2023-12-11 09:51:58,PAYMENT,1882.73,ONLINE
TXN00008248,ACC00006085,2023-02-11 18:17:14,WITHDRAWAL,54588.60,BRANCH
TXN00008249,ACC00005671,2023-06-18 14:30:26,WITHDRAWAL,39019.67,ONLINE
TXN00008250,ACC00006881,2023-06-22 10:44:12,WITHDRAWAL,18761.32,BRANCH
TXN00008251,ACC00004652,2023-05-05 06:50:50,DEPOSIT,28325.38,MOBILE
TXN00008252,ACC00007487,2023-02-07 22:22:34,TRANSFER,30550.05,MOBILE
TXN00008253,ACC00004193,2023-02-27 12:50:50,DEPOSIT,21569.23,POS
TXN00008254,ACC00008491,2023-07-31 20:21:33,WITHDRAWAL,67399.23,BRANCH
TXN00008255,ACC00008343,2023-07-01 17:02:40,TRANSFER,53308.23,BRANCH
TXN00008256,ACC00004965,2023-10-05 03:04:21,WITHDRAWAL,11424.89,ONLINE
TXN00008257,ACC00001115,2023-03-24 15:44:58,TRANSFER,15208.06,MOBILE
TXN00008258,ACC00000268,2023-04-29 10:52:48,PAYMENT,86576.61,ONLINE
TXN00008259,ACC00000347,2023-04-01 19:29:43,WITHDRAWAL,74306.32,MOBILE
TXN00008260,ACC00003422,2023-05-26 07:41:42,PAYMENT,7118.60,ATM
TXN00008261,ACC00009865,2023-07-02 13:47:59,WITHDRAWAL,72042.43,ONLINE
TXN00008262,ACC00007639,2023-06-30 12:27:03,DEPOSIT,45531.15,MOBILE
TXN00008263,ACC00006202,2023-07-02 18:51:03,TRANSFER,37902.91,POS
TXN00008264,ACC00001817,2023-04-10 01:56:38,WITHDRAWAL,44112.15,BRANCH
TXN00008265,ACC00001737,2023-06-10 04:16:28,TRANSFER,75324.14,POS
TXN00008266,ACC00000762,2023-12-03 23:33:47,WITHDRAWAL,71963.15,ATM
TXN00008267,ACC00008884,2023-08-22 21:15:00,DEPOSIT,86212.75,BRANCH
TXN00008268,ACC00008079,2023-07-15 10:31:18,WITHDRAWAL,54695.96,BRANCH
TXN00008269,ACC00005671,2023-09-19 10:33:37,DEPOSIT,42443.27,ONLINE
TXN00008270,ACC00002609,2023-08-26 22:21:03,TRANSFER,22356.18,MOBILE
TXN00008271,ACC00001471,2023-08-22 15:46:32,DEPOSIT,12315.35,MOBILE
TXN00008272,ACC00001104,2023-10-10 06:47:26,PAYMENT,72742.31,MOBILE
TXN00008273,ACC00005782,2023-08-06 11:13:34,TRANSFER,85649.64,BRANCH
TXN00008274,ACC00003201,2023-01-26 03:34:38,PAYMENT,50794.82,BRANCH
TXN00008275,ACC00009599,2023-06-13 20:11:29,TRANSFER,75171.63,BRANCH
TXN00008276,ACC00001985,2023-11-03 14:54:34,WITHDRAWAL,14361.71,MOBILE
TXN00008277,ACC00003342,2023-07-30 10:31:49,TRANSFER,90707.33,ONLINE
TXN00008278,ACC00004258,2023-10-21 15:26:38,PAYMENT,37743.14,BRANCH
TXN00008279,ACC00003735,2023-08-10 06:11:07,TRANSFER,28826.69,BRANCH
TXN00008280,ACC00004823,2023-09-13 05:34:47,DEPOSIT,11969.78,MOBILE
TXN00008281,ACC00003448,2023-11-19 02:45:50,DEPOSIT,74788.25,MOBILE
TXN00008282,ACC00000933,2023-11-20 22:55:55,DEPOSIT,28143.22,MOBILE
TXN00008283,ACC00006371,2023-07-13 08:15:33,PAYMENT,78379.51,BRANCH
TXN00008284,ACC00005590,2023-03-19 00:11:41,DEPOSIT,54353.43,ATM
TXN00008285,ACC00000365,2023-04-22 05:07:10,DEPOSIT,62543.74,MOBILE
TXN00008286,ACC00001578,2023-08-16 03:09:14,WITHDRAWAL,21592.95,ONLINE
TXN00008287,ACC00003429,2023-03-10 16:12:32,WITHDRAWAL,66560.67,POS
TXN00008288,ACC00005639,2023-06-22 16:13:40,TRANSFER,3278.44,ATM
TXN00008289,ACC00001607,2023-11-21 21:01:45,TRANSFER,29072.99,BRANCH
TXN00008290,ACC00002788,2023-06-27 08:24:50,TRANSFER,77178.24,ONLINE
TXN00008291,ACC00009610,2023-12-11 14:08:15,PAYMENT,31192.70,BRANCH
TXN00008292,ACC00006236,2023-07-29 11:13:28,WITHDRAWAL,86681.02,ONLINE
TXN00008293,ACC00007967,2023-04-19 14:46:32,TRANSFER,62986.93,ONLINE
TXN00008294,ACC00009671,2023-04-29 23:21:40,PAYMENT,74653.01,MOBILE
TXN00008295,ACC00004106,2023-02-08 04:12:12,WITHDRAWAL,58872.18,ATM
TXN00008296,ACC00009855,2023-08-18 00:24:14,WITHDRAWAL,81935.37,POS
TXN00008297,ACC00008686,2023-03-16 10:13:52,WITHDRAWAL,20398.95,POS
TXN00008298,ACC00008344,2023-11-29 20:12:51,DEPOSIT,35535.89,ONLINE
TXN00008299,ACC00004941,2023-09-06 18:53:07,WITHDRAWAL,42230.83,BRANCH
TXN00008300,ACC00005491,2023-07-08 06:21:18,WITHDRAWAL,20773.88,MOBILE
TXN00008301,ACC00009558,2023-04-20 13:23:43,WITHDRAWAL,91755.48,MOBILE
TXN00008302,ACC00009101,2023-10-08 01:10:28,DEPOSIT,90440.23,MOBILE
TXN00008303,ACC00001470,2023-08-15 03:09:59,WITHDRAWAL,60479.82,ATM
TXN00008304,ACC00007884,2023-04-21 16:15:42,DEPOSIT,69370.70,POS
TXN00008305,ACC00002541,2023-01-29 14:01:32,TRANSFER,72626.14,BRANCH
TXN00008306,ACC00004094,2023-05-12 16:02:26,TRANSFER,30527.51,ATM
TXN00008307,ACC00003737,2023-05-17 15:43:07,TRANSFER,8090.52,BRANCH
TXN00008308,ACC00003358,2023-01-11 13:25:31,PAYMENT,19390.28,BRANCH
TXN00008309,ACC00006536,2023-07-02 18:50:46,WITHDRAWAL,39309.46,POS
TXN00008310,ACC00002228,2023-02-13 10:03:44,TRANSFER,9623.18,ATM
TXN00008311,ACC00007029,2023-05-26 22:37:24,DEPOSIT,76584.12,BRANCH
TXN00008312,ACC00009193,2023-08-31 13:18:08,DEPOSIT,92835.02,ONLINE
TXN00008313,ACC00004773,2023-03-09 00:00:33,WITHDRAWAL,79916.97,BRANCH
TXN00008314,ACC00001531,2023-10-07 20:19:54,TRANSFER,21987.63,BRANCH
TXN00008315,ACC00009543,2023-11-03 00:18:05,WITHDRAWAL,99769.51,MOBILE
TXN00008316,ACC00008619,2023-11-04 09:26:40,DEPOSIT,6036.35,ATM
TXN00008317,ACC00006036,2023-05-01 04:51:15,PAYMENT,77343.13,MOBILE
TXN00008318,ACC00009910,2023-04-12 03:19:09,TRANSFER,94402.79,BRANCH
TXN00008319,ACC00006687,2023-12-26 08:09:11,WITHDRAWAL,19454.05,MOBILE
TXN00008320,ACC00001674,2023-11-27 02:21:15,TRANSFER,84319.59,BRANCH
TXN00008321,ACC00007545,2023-07-25 08:46:33,WITHDRAWAL,63302.61,ATM
TXN00008322,ACC00008913,2023-09-18 04:42:24,PAYMENT,88012.92,POS
TXN00008323,ACC00004767,2023-05-13 04:00:30,TRANSFER,34932.16,POS
TXN00008324,ACC00002710,2023-10-11 08:22:46,WITHDRAWAL,76294.77,ONLINE
TXN00008325,ACC00009627,2023-11-07 03:39:19,TRANSFER,69917.63,ONLINE
TXN00008326,ACC00001004,2023-03-28 01:44:01,WITHDRAWAL,60883.94,ONLINE
TXN00008327,ACC00004997,2023-01-05 02:05:12,PAYMENT,14267.56,BRANCH
TXN00008328,ACC00008425,2023-06-09 19:43:46,DEPOSIT,43982.51,ONLINE
TXN00008329,ACC00003600,2023-03-17 17:23:07,WITHDRAWAL,43782.14,POS
TXN00008330,ACC00005923,2023-05-20 21:49:10,TRANSFER,80446.99,BRANCH
TXN00008331,ACC00003275,2023-01-01 11:13:33,PAYMENT,49427.14,POS
TXN00008332,ACC00003851,2023-03-26 10:53:52,DEPOSIT,87110.74,MOBILE
TXN00008333,ACC00008449,2023-10-26 12:18:52,DEPOSIT,6759.06,ONLINE
TXN00008334,ACC00008441,2023-01-08 16:19:25,WITHDRAWAL,75596.72,ATM
TXN00008335,ACC00005497,2023-07-16 02:11:00,PAYMENT,98646.18,ONLINE
TXN00008336,ACC00007146,2023-09-28 20:25:59,TRANSFER,90079.00,ONLINE
TXN00008337,ACC00007997,2023-05-13 15:06:40,TRANSFER,4878.28,ONLINE
TXN00008338,ACC00007578,2023-05-02 11:22:19,TRANSFER,10084.23,MOBILE
TXN00008339,ACC00006233,2023-12-13 07:01:51,PAYMENT,74604.69,ATM
TXN00008340,ACC00008157,2023-11-15 18:43:21,TRANSFER,57231.48,ONLINE
TXN00008341,ACC00003384,2023-10-12 05:23:11,PAYMENT,7079.75,BRANCH
TXN00008342,ACC00007354,2023-12-12 18:39:45,WITHDRAWAL,47289.46,ATM
TXN00008343,ACC00004685,2023-01-11 04:16:47,WITHDRAWAL,73988.58,ATM
TXN00008344,ACC00003892,2023-06-27 02:24:56,WITHDRAWAL,3729.20,BRANCH
TXN00008345,ACC00005909,2023-01-30 12:43:16,TRANSFER,51391.97,MOBILE
TXN00008346,ACC00008196,2023-05-05 12:30:59,PAYMENT,85665.67,POS
TXN00008347,ACC00007154,2023-05-27 15:05:20,WITHDRAWAL,75630.30,ONLINE
TXN00008348,ACC00007934,2023-01-22 22:28:19,PAYMENT,92778.86,BRANCH
TXN00008349,ACC00001430,2023-04-25 13:56:15,WITHDRAWAL,530.58,MOBILE
TXN00008350,ACC00006457,2023-09-09 07:35:39,PAYMENT,93976.46,MOBILE
TXN00008351,ACC00001625,2023-02-04 03:23:13,PAYMENT,28906.26,BRANCH
TXN00008352,ACC00006083,2023-06-17 12:04:01,WITHDRAWAL,55811.43,MOBILE
TXN00008353,ACC00008420,2023-01-07 15:31:24,WITHDRAWAL,15641.91,POS
TXN00008354,ACC00008878,2023-12-05 23:28:43,TRANSFER,54843.91,ONLINE
TXN00008355,ACC00004211,2023-10-19 16:42:37,WITHDRAWAL,50376.49,ONLINE
TXN00008356,ACC00003372,2023-03-05 13:45:13,TRANSFER,89275.37,ONLINE
TXN00008357,ACC00006227,2023-08-24 04:48:09,WITHDRAWAL,51162.09,BRANCH
TXN00008358,ACC00006315,2023-08-06 05:42:49,TRANSFER,41404.67,BRANCH
TXN00008359,ACC00008778,2023-06-24 16:56:06,DEPOSIT,84475.12,ATM
TXN00008360,ACC00004307,2023-12-20 00:20:38,WITHDRAWAL,9633.22,MOBILE
TXN00008361,ACC00007469,2023-10-25 12:00:56,TRANSFER,56745.58,POS
TXN00008362,ACC00001484,2023-04-07 11:59:37,PAYMENT,59145.44,ATM
TXN00008363,ACC00005882,2023-11-30 07:10:41,PAYMENT,82793.35,MOBILE
TXN00008364,ACC00001487,2023-03-07 09:14:39,DEPOSIT,91494.99,BRANCH
TXN00008365,ACC00007279,2023-07-05 20:45:51,PAYMENT,80423.94,BRANCH
TXN00008366,ACC00000905,2023-11-20 13:28:45,WITHDRAWAL,18922.87,BRANCH
TXN00008367,ACC00002304,2023-11-13 07:25:08,WITHDRAWAL,91981.97,MOBILE
TXN00008368,ACC00001940,2023-11-09 19:11:52,PAYMENT,33087.65,ATM
TXN00008369,ACC00003151,2023-03-19 15:43:08,WITHDRAWAL,42013.16,BRANCH
TXN00008370,ACC00002657,2023-05-21 13:24:58,DEPOSIT,50290.46,ONLINE
TXN00008371,ACC00009341,2023-11-28 21:45:09,DEPOSIT,57773.82,MOBILE
TXN00008372,ACC00006365,2023-04-03 15:45:38,WITHDRAWAL,79597.22,POS
TXN00008373,ACC00005851,2023-05-08 22:42:51,PAYMENT,1803.53,MOBILE
TXN00008374,ACC00002861,2023-06-24 16:30:46,PAYMENT,60584.32,ONLINE
TXN00008375,ACC00007099,2023-06-12 11:20:57,TRANSFER,23061.86,POS
TXN00008376,ACC00009390,2023-02-09 04:52:29,DEPOSIT,44987.63,BRANCH
TXN00008377,ACC00002816,2023-09-04 23:44:47,TRANSFER,44270.40,POS
TXN00008378,ACC00002478,2023-02-05 23:40:01,DEPOSIT,12378.03,MOBILE
TXN00008379,ACC00009929,2023-12-08 03:40:47,WITHDRAWAL,63205.98,POS
TXN00008380,ACC00004258,2023-11-20 18:12:53,WITHDRAWAL,64410.95,POS
TXN00008381,ACC00008410,2023-09-28 20:51:20,TRANSFER,5239.83,ONLINE
TXN00008382,ACC00007844,2023-03-12 02:25:56,DEPOSIT,97794.37,ATM
TXN00008383,ACC00004779,2023-05-27 08:16:43,TRANSFER,82235.25,ATM
TXN00008384,ACC00003390,2023-01-03 02:19:11,WITHDRAWAL,42501.25,MOBILE
